date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Limited Service Meals,Utility gas service
1927-03-01,-0.005747126436781436,,-0.012195121951219523,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-04-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-05-01,0.005780346820809079,,0.024691358024691468,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-06-01,0.011494252873563315,,0.030120481927710774,,,,,,,,,,-0.011673151750972832,,,,,,,,,,,,,,,,-0.014814814814814836,,
1927-07-01,-0.017045454545454586,,-0.052631578947368585,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-08-01,-0.005780346820809301,,-0.012345679012345623,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-09-01,0.005813953488372103,,0.018750000000000044,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-10-01,0.005780346820809079,,0.012269938650306678,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-11-01,-0.005747126436781436,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-12-01,0.0,,0.0,,,,,,,,,,-0.011811023622047112,,,,,,,,,,,,,,,,0.0,,
1928-01-01,0.0,,-0.012121212121212088,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-02-01,-0.011560693641618491,,-0.018404907975460127,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-03-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-04-01,0.0,,0.012499999999999956,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-05-01,0.005847953216374213,,0.012345679012345734,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-06-01,-0.005813953488371992,,-0.018292682926829062,,,,,,,,,,-0.003984063745020028,,,,,,,,,,,,,,,,-0.015037593984962405,,
1928-07-01,0.0,,-0.006211180124223725,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-08-01,0.0,,0.012499999999999956,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-09-01,0.011695906432748426,,0.024691358024691468,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-10-01,-0.005780346820809301,,-0.006024096385542244,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-11-01,0.0,,-0.0060606060606061,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1928-12-01,-0.005813953488371992,,-0.012195121951219523,,,,,,,,,,-0.0040000000000000036,,,,,,,,,,,,,,,,-0.012722646310432517,,
1929-01-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-02-01,0.0,,-0.006172839506172756,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-03-01,-0.005847953216374324,,-0.012422360248447228,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-04-01,-0.005882352941176561,,-0.0062893081761006275,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-05-01,0.00591715976331364,,0.018987341772152,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-06-01,0.00588235294117645,,0.012422360248447228,,,,,,,,,,-0.008032128514056214,,,,,,,,,,,,,,,,-0.028350515463917425,,
1929-07-01,0.011695906432748426,,0.024539877300613355,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-08-01,0.0,,0.017964071856287456,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-09-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-10-01,0.0,,-0.005882352941176561,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-11-01,0.0,,-0.005917159763313529,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1929-12-01,-0.005780346820809301,,-0.011904761904761862,,,,,,,,,,-0.004048582995951344,,,,,,,,,,,,,,,,0.0,,
1930-01-01,-0.005813953488371992,,-0.012048192771084487,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-02-01,-0.005847953216374324,,-0.0060975609756096505,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-03-01,-0.005882352941176561,,-0.018404907975460127,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-04-01,0.00591715976331364,,0.018750000000000044,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-05-01,-0.005882352941176561,,-0.012269938650306678,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-06-01,-0.005917159763313529,,-0.012422360248447228,,,,,,,,,,-0.004065040650406582,,,,,,,,,,,,,,,,-0.01591511936339529,,
1930-07-01,-0.011904761904761862,,-0.037735849056603765,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-08-01,-0.006024096385542244,,-0.0065359477124183885,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-09-01,0.0060606060606061,,0.013157894736842257,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-10-01,-0.006024096385542244,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-11-01,-0.0060606060606061,,-0.025974025974025983,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1930-12-01,-0.018292682926829062,,-0.033333333333333326,,,,,,,,,,-0.04081632653061229,,,,,,,,,,,,,,,,0.0,,
1931-01-01,-0.012422360248447228,,-0.03448275862068961,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-02-01,-0.012578616352201366,,-0.0357142857142857,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-03-01,-0.006369426751592355,,-0.007407407407407418,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-04-01,-0.0064102564102563875,,-0.014925373134328401,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-05-01,-0.012903225806451535,,-0.015151515151515138,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-06-01,-0.013071895424836666,,-0.023076923076923106,,,,,,,,,,-0.05531914893617029,,,,,,,,,,,,,,,,-0.016172506738544534,,
1931-07-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-08-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-09-01,-0.0066225165562913135,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-10-01,-0.006666666666666599,,-0.007874015748031482,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-11-01,-0.0134228187919464,,-0.023809523809523725,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1931-12-01,-0.006802721088435382,,-0.024390243902439046,,,,,,,,,,-0.072072072072072,,,,,,,,,,,,,,,,0.0,,
1932-01-01,-0.020547945205479423,,-0.04999999999999993,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-02-01,-0.013986013986014068,,-0.026315789473684292,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-03-01,-0.007092198581560294,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-04-01,-0.0071428571428571175,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-05-01,-0.014388489208633115,,-0.027027027027026973,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-06-01,-0.007299270072992692,,-0.0185185185185186,,,,,,,,,,-0.05339805825242727,,,,,,,,,,,,,,,,-0.013698630136986356,,
1932-07-01,0.0,,0.00943396226415083,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-08-01,-0.007352941176470562,,-0.01869158878504662,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-09-01,-0.007407407407407418,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-10-01,-0.007462686567164201,,-0.00952380952380949,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-11-01,-0.007518796992481258,,-0.009615384615384581,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1932-12-01,-0.007575757575757569,,-0.009708737864077777,,,,,,,,,,-0.0461538461538461,,,,,,,,,,,,,,,,0.01388888888888884,,
1933-01-01,-0.015267175572518998,,-0.039215686274509665,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-02-01,-0.015503875968992276,,-0.04081632653061229,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-03-01,-0.007874015748031482,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-04-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-05-01,0.0,,0.042553191489361764,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-06-01,0.007936507936507908,,0.04081632653061207,,,,,,,,,,-0.021505376344086113,,,,,,,,,,,,,,,,0.0,,
1933-07-01,0.03149606299212593,,0.08823529411764719,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-08-01,0.007633587786259444,,0.018018018018018056,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-09-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1933-10-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
